1,0.0414909,11.9812,3.99373,3.99373,
1,0.0480201,9.92421,3.30807,3.30807,
1,0.0434683,3.13194,1.04398,1.04398,
1,0.075496,10.2852,3.4284,3.4284,
1,0.0587956,4.17992,1.39331,1.39331,
1,0.0764639,4.55151,1.51717,1.51717,
1,0.10951,5.51825,1.83942,1.83942,
1,0.0904728,3.27045,1.09015,1.09015,
1,0.104857,6.74055,2.24685,2.24685,
1,0.151678,9.76821,3.25607,3.25607,
0,0,0,0,0,
1,0.178152,8.40718,2.80239,2.80239,
1,0.070234,12.3296,4.10988,4.10988,
1,0.088884,9.09962,3.03321,3.03321,
1,0.0858159,6.51622,2.17207,2.17207,
0,0,0,0,0,
1,0.0939307,8.12893,2.70964,2.70964,
1,0.0749992,3.73147,1.24382,1.24382,
1,0.149888,6.90016,2.30005,2.30005,
1,0.105667,6.70937,2.23646,2.23646,
1,0.138606,7.78717,2.59572,2.59572,
1,0.147091,6.58575,2.19525,2.19525,
1,0.158977,6.63649,2.21216,2.21216,
1,0.156694,11.4219,3.80731,3.80731,
1,0.0796836,12.2729,4.09098,4.09098,
0,0,0,0,0,
1,0.0888113,7.07335,2.35778,2.35778,
1,0.0974809,5.75069,1.9169,1.9169,
1,0.0907886,5.28103,1.76034,1.76034,
1,0.113625,10.0933,3.36442,3.36442,
1,0.117266,6.38462,2.12821,2.12821,
1,0.119311,7.05586,2.35195,2.35195,
1,0.134097,12.5786,4.19288,4.19288,
1,0.0636469,12.2999,4.09997,4.09997,
1,0.0611268,7.81716,2.60572,2.60572,
1,0.0762944,8.5475,2.84917,2.84917,
1,0.0772745,10.5715,3.52383,3.52383,
1,0.134104,12.4348,4.14492,4.14492,
1,0.0828739,9.17,3.05667,3.05667,
1,0.124225,9.71308,3.23769,3.23769,
1,0.130676,8.083,2.69433,2.69433,
1,0.100503,2.92548,0.975161,0.975161,
1,0.256123,5.93804,1.97935,1.97935,
1,0.11536,3.71371,1.2379,1.2379,
1,0.140928,7.46,2.48667,2.48667,
1,0.0689491,5.52199,1.84066,1.84066,
1,0.071967,7.21467,2.40489,2.40489,
1,0.117942,5.94215,1.98072,1.98072,
1,0.0869266,3.21187,1.07062,1.07062,
1,0.225743,10.2638,3.42128,3.42128,
1,0.0737548,2.68864,0.896213,0.896213,
0,0,0,0,0,
1,0.193269,3.53241,1.17747,1.17747,
1,0.195308,5.61243,1.87081,1.87081,
1,0.263962,4.60666,1.53555,1.53555,
0,0,0,0,0,
1,0.292607,5.97248,1.99083,1.99083,
1,0.0781772,8.44654,2.81551,2.81551,
1,0.0603464,5.53734,1.84578,1.84578,
0,0,0,0,0,
1,0.107277,10.5953,3.53177,3.53177,
1,0.109508,11.9289,3.97631,3.97631,
1,0.11413,8.08366,2.69455,2.69455,
1,0.147055,9.20614,3.06871,3.06871,
1,0.280866,6.29925,2.09975,2.09975,
1,0.226584,3.5188,1.17293,1.17293,
1,0.142496,5.92382,1.97461,1.97461,
1,0.137799,9.56525,3.18842,3.18842,
1,0.320882,13.192,4.39732,4.39732,
1,0.0653252,5.34999,1.78333,1.78333,
1,0.0794355,11.2673,3.75578,3.75578,
1,0.0661261,9.99741,3.33247,3.33247,
1,0.108303,10.5074,3.50247,3.50247,
1,0.108837,8.54852,2.84951,2.84951,
1,0.105937,8.95702,2.98567,2.98567,
1,0.142132,10.4209,3.47363,3.47363,
1,0.246058,3.6561,1.2187,1.2187,
1,0.246193,5.34191,1.78064,1.78064,
1,0.175797,12.5363,4.17878,4.17878,
1,0.258227,8.93642,2.97881,2.97881,
1,0.171242,8.00605,2.66868,2.66868,
1,0.130709,7.67414,2.55805,2.55805,
1,0.128685,6.18379,2.06126,2.06126,
1,0.065946,2.95448,0.984826,0.984826,
1,0.25777,12.2533,4.08443,4.08443,
1,0.115361,8.85624,2.95208,2.95208,
0,0,0,0,0,
1,0.122151,8.02923,2.67641,2.67641,
0,0,0,0,0,
1,0.153315,10.0815,3.36051,3.36051,
1,0.0483192,5.45313,1.81771,1.81771,
1,0.0588809,8.74871,2.91624,2.91624,
1,0.0633725,11.4022,3.80072,3.80072,
1,0.0859269,4.65309,1.55103,1.55103,
1,0.131178,6.31871,2.10624,2.10624,
1,0.0878548,6.71345,2.23782,2.23782,
1,0.231176,3.01079,1.00359,1.00359,
1,0.193723,3.87786,1.29262,1.29262,
1,0.121093,7.90179,2.63393,2.63393,
1,0.332137,9.7957,3.26523,3.26523,
