1,0.0689647,3.3608,2.24905,2.24905,
1,0.136355,3.99517,2.66008,2.66008,
0,0,0,0,0,
1,0.151451,4.67169,3.06859,3.06859,
1,0.0877991,3.50501,2.27873,2.27873,
0,0,0,0,0,
1,0.168979,5.12416,3.3615,3.3615,
1,1.35463,9.3234,6.10036,6.10036,
1,0.89714,11.6559,7.71062,7.71062,
1,0.695957,9.96008,6.69764,6.69764,
1,1.67293,12.2439,8.07303,8.07303,
1,1.00116,8.07768,5.3555,5.3555,
1,0.230989,3.57048,2.38526,2.38526,
1,0.117799,3.82811,2.50403,2.50403,
0,0,0,0,0,
0,0,0,0,0,
1,0.208589,4.21838,2.86991,2.86991,
0,0,0,0,0,
1,0.978383,8.74932,5.6703,5.6703,
0,0,0,0,0,
0,0,0,0,0,
1,1.64508,12.1739,8.11328,8.11328,
0,0,0,0,0,
1,0.807139,11.5156,7.69746,7.69746,
1,0.0743082,4.06579,2.67133,2.67133,
0,0,0,0,0,
1,1.03622,10.2412,6.80412,6.80412,
1,0.424703,8.44016,5.55414,5.55414,
1,0.21461,4.04916,2.56703,2.56703,
0,0,0,0,0,
1,1.98936,12.0764,7.93163,7.93163,
1,0.93925,8.69734,5.77658,5.77658,
1,0.714653,7.02573,4.56959,4.56959,
1,1.4721,11.6101,7.72432,7.72432,
1,0.803205,7.80852,5.07835,5.07835,
1,0.346287,5.5572,3.71097,3.71097,
0,0,0,0,0,
1,0.865217,9.84599,6.53027,6.53027,
0,0,0,0,0,
0,0,0,0,0,
1,1.37238,11.4141,7.63827,7.63827,
1,0.187712,4.36639,2.94513,2.94513,
1,0.183877,5.44831,3.66692,3.66692,
1,0.740252,9.36744,6.23182,6.23182,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
1,0.901738,10.0335,6.57511,6.57511,
1,0.751526,10.9673,7.23185,7.23185,
0,0,0,0,0,
1,0.736773,10.3325,6.82182,6.82182,
1,1.166,10.2235,6.71931,6.71931,
0,0,0,0,0,
1,0.346797,5.17428,3.34031,3.34031,
0,0,0,0,0,
1,1.6291,11.1108,7.46342,7.46342,
1,0.179398,4.80735,3.15411,3.15411,
1,2.10152,10.4968,6.94798,6.94798,
0,0,0,0,0,
1,0.313185,5.95132,3.9346,3.9346,
1,0.239463,3.63074,2.43005,2.43005,
1,0.025617,3.62941,2.3072,2.3072,
0,0,0,0,0,
1,0.411611,6.71335,4.41852,4.41852,
1,0.076225,3.33577,2.22478,2.22478,
1,1.18154,8.83434,5.76305,5.76305,
1,0.701147,8.44887,5.51381,5.51381,
1,2.15324,10.1968,6.82558,6.82558,
0,0,0,0,0,
1,0.203689,3.44502,2.35839,2.35839,
1,2.62343,11.953,7.9239,7.9239,
1,0.448636,7.20474,4.679,4.679,
1,0.971481,8.79402,5.88883,5.88883,
1,0.682119,9.41939,6.13043,6.13043,
1,0.147663,3.5107,2.22782,2.22782,
1,0.854254,6.80613,4.44508,4.44508,
1,0.136069,3.61079,2.45337,2.45337,
0,0,0,0,0,
0,0,0,0,0,
1,0.230132,4.12706,2.79707,2.79707,
0,0,0,0,0,
1,0.0972051,4.27543,2.70135,2.70135,
1,0.794933,10.6005,7.01003,7.01003,
1,0.200868,3.35212,2.18752,2.18752,
1,0.771628,7.65846,5.0388,5.0388,
1,0.290896,5.3349,3.43873,3.43873,
1,2.14527,12.5167,8.21359,8.21359,
1,0.490802,6.17381,3.96487,3.96487,
1,1.1424,10.416,6.8989,6.8989,
1,0.778691,9.08047,6.07402,6.07402,
0,0,0,0,0,
0,0,0,0,0,
1,0.893529,5.795,3.75227,3.75227,
1,0.467699,6.81392,4.48141,4.48141,
1,1.35509,9.28868,6.12808,6.12808,
0,0,0,0,0,
1,1.31723,9.08196,5.97477,5.97477,
1,0.483439,8.79537,5.82037,5.82037,
1,0.618467,5.91855,3.80984,3.80984,
