0,0,0,0,0,
1,0.191178,4.51247,2.8643,2.8643,
1,0.279277,6.49268,4.21995,4.21995,
1,0.362658,8.86903,5.77657,5.77657,
1,0.449629,8.29885,5.55122,5.55122,
1,0.418573,7.7143,5.01308,5.01308,
1,0.419545,7.79656,5.09928,5.09928,
1,0.598523,10.5562,6.8913,6.8913,
1,0.682027,9.20772,6.13901,6.13901,
1,0.100131,4.42937,2.89034,2.89034,
1,0.652454,8.92973,6.0051,6.0051,
1,0.852065,8.91337,5.85226,5.85226,
0,0,0,0,0,
0,0,0,0,0,
1,0.34791,7.18374,4.7384,4.7384,
1,0.394766,5.7965,3.87183,3.87183,
1,1.15509,11.492,7.72443,7.72443,
1,0.185386,5.12213,3.3606,3.3606,
0,0,0,0,0,
0,0,0,0,0,
1,1.54995,11.6373,7.69537,7.69537,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
1,0.290152,9.13952,6.00578,6.00578,
1,1.18361,12.1212,7.94823,7.94823,
1,0.102176,4.6199,3.03291,3.03291,
1,0.816869,9.1153,5.98875,5.98875,
1,0.252147,4.41842,2.96046,2.96046,
1,0.258286,6.92677,4.5024,4.5024,
1,0.701335,11.7781,7.81724,7.81724,
0,0,0,0,0,
0,0,0,0,0,
1,0.377035,9.5833,6.42537,6.42537,
1,0.255242,6.29589,4.1232,4.1232,
1,0.24005,5.20344,3.32087,3.32087,
0,0,0,0,0,
0,0,0,0,0,
1,0.584398,10.3277,6.78716,6.78716,
1,0.41782,6.15227,4.04377,4.04377,
1,0.679504,8.18725,5.34595,5.34595,
1,0.928496,11.5221,7.6343,7.6343,
1,0.895696,10.7682,7.23608,7.23608,
0,0,0,0,0,
1,0.492067,9.47109,6.24279,6.24279,
1,0.117305,8.90272,5.7902,5.7902,
1,0.212618,4.0867,2.76031,2.76031,
1,0.187045,5.64884,3.78928,3.78928,
1,0.156898,5.61748,3.80479,3.80479,
0,0,0,0,0,
1,0.136862,5.71508,3.73883,3.73883,
1,0.571614,10.4603,6.90541,6.90541,
1,0.620655,9.56426,6.31915,6.31915,
0,0,0,0,0,
1,0.443539,9.79785,6.418,6.418,
1,0.837729,8.9889,5.9396,5.9396,
1,0.225334,3.75098,2.37359,2.37359,
1,0.0692586,4.50081,2.93035,2.93035,
1,0.209146,8.41571,5.50222,5.50222,
1,0.178417,4.24171,2.72272,2.72272,
0,0,0,0,0,
1,0.462274,7.03618,4.60719,4.60719,
1,0.320495,8.41111,5.45741,5.45741,
0,0,0,0,0,
1,0.354673,7.37085,4.91262,4.91262,
0,0,0,0,0,
1,0.590189,9.88369,6.49451,6.49451,
1,1.2605,10.4545,6.95716,6.95716,
1,0.929006,7.39481,4.83947,4.83947,
1,0.425841,8.6738,5.75313,5.75313,
1,0.318729,5.64522,3.8044,3.8044,
1,0.169764,4.6587,3.0098,3.0098,
0,0,0,0,0,
1,0.212593,4.06713,2.72695,2.72695,
1,0.055239,3.92042,2.60627,2.60627,
1,0.411054,5.81549,3.69565,3.69565,
0,0,0,0,0,
1,0.713264,9.09631,6.10523,6.10523,
1,0.524357,6.45173,4.35282,4.35282,
1,0.854881,10.5879,6.96016,6.96016,
1,0.161909,3.57937,2.28277,2.28277,
0,0,0,0,0,
1,0.847295,11.8922,7.79849,7.79849,
0,0,0,0,0,
0,0,0,0,0,
1,0.164393,3.65539,2.36762,2.36762,
1,0.285101,8.16973,5.38066,5.38066,
1,0.164342,5.96015,3.98243,3.98243,
1,0.834669,8.33808,5.56038,5.56038,
1,0.54614,10.5217,6.91662,6.91662,
1,0.811771,11.4551,7.59979,7.59979,
1,0.938435,10.3316,6.92451,6.92451,
1,0.367739,10.7961,7.12734,7.12734,
1,0.318343,4.86833,3.24649,3.24649,
1,0.205725,6.38514,4.23706,4.23706,
1,0.919006,10.9996,7.37257,7.37257,
1,0.219076,7.03534,4.65412,4.65412,
1,0.14843,5.31803,3.38076,3.38076,
1,0.20175,4.02158,2.697,2.697,
1,0.166377,4.77816,3.19602,3.19602,
