0,0,0,0,0,
1,0.200463,3.67314,1.22438,1.22438,
1,0.270125,6.11651,2.03884,2.03884,
1,0.187032,8.81751,2.93917,2.93917,
1,0.189119,7.99742,2.66581,2.66581,
1,0.186796,7.72444,2.57481,2.57481,
1,0.202611,7.61578,2.53859,2.53859,
0,0,0,0,0,
1,0.265874,9.90391,3.3013,3.3013,
1,0.207677,3.85035,1.28345,1.28345,
1,0.335118,9.0657,3.0219,3.0219,
1,0.291412,8.55791,2.85264,2.85264,
1,0.182149,12.8528,4.28428,4.28428,
1,0.126374,2.84077,0.946923,0.946923,
1,0.183222,6.799,2.26634,2.26634,
1,0.231452,5.25087,1.75029,1.75029,
0,0,0,0,0,
1,0.268092,4.6759,1.55863,1.55863,
1,0.291656,7.32569,2.4419,2.4419,
1,0.260338,11.5616,3.85386,3.85386,
1,0.266138,12.3432,4.1144,4.1144,
0,0,0,0,0,
1,0.294517,13.5166,4.50552,4.50552,
1,0.311004,8.37083,2.79028,2.79028,
1,0.22178,9.59999,3.2,3.2,
0,0,0,0,0,
1,0.157964,3.94226,1.31409,1.31409,
1,0.245885,8.585,2.86167,2.86167,
1,0.315486,3.96608,1.32203,1.32203,
1,0.306996,7.05769,2.35256,2.35256,
0,0,0,0,0,
0,0,0,0,0,
1,0.377747,11.1996,3.73319,3.73319,
1,0.269864,9.53777,3.17926,3.17926,
1,0.165966,6.29264,2.09755,2.09755,
1,0.130436,4.94478,1.64826,1.64826,
0,0,0,0,0,
1,0.200744,9.73794,3.24598,3.24598,
0,0,0,0,0,
1,0.238866,5.87053,1.95684,1.95684,
1,0.277195,8.16471,2.72157,2.72157,
1,0.271542,11.9047,3.96823,3.96823,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
1,0.213584,9.73213,3.24404,3.24404,
1,0.141704,3.66605,1.22202,1.22202,
1,0.172564,5.38261,1.7942,1.7942,
1,0.178115,5.41986,1.80662,1.80662,
1,0.171208,5.90317,1.96772,1.96772,
1,0.168085,5.6424,1.8808,1.8808,
1,0.232461,9.71224,3.23741,3.23741,
1,0.242729,9.81453,3.27151,3.27151,
1,0.161781,2.82474,0.941579,0.941579,
1,0.453359,10.3294,3.44313,3.44313,
1,0.459178,8.87275,2.95758,2.95758,
1,0.427766,3.00308,1.00103,1.00103,
1,0.200501,3.84019,1.28006,1.28006,
1,0.338608,8.09752,2.69917,2.69917,
1,0.250234,3.78235,1.26078,1.26078,
1,0.377199,11.707,3.90234,3.90234,
1,0.195423,6.78039,2.26013,2.26013,
1,0.2277,8.63523,2.87841,2.87841,
1,0.269133,9.29997,3.09999,3.09999,
1,0.223309,7.16356,2.38785,2.38785,
1,0.284244,10.5023,3.50077,3.50077,
1,0.288019,10.277,3.42565,3.42565,
1,0.309594,10.5376,3.51252,3.51252,
1,0.394059,6.63275,2.21092,2.21092,
1,0.192962,7.96228,2.65409,2.65409,
1,0.19296,5.31298,1.77099,1.77099,
1,0.157629,4.44693,1.48231,1.48231,
1,0.231001,11.1726,3.72421,3.72421,
1,0.16598,3.54951,1.18317,1.18317,
1,0.162619,3.39486,1.13162,1.13162,
1,0.45751,5.50744,1.83581,1.83581,
0,0,0,0,0,
1,0.304443,8.77972,2.92657,2.92657,
0,0,0,0,0,
1,0.485403,10.4404,3.48013,3.48013,
1,0.452094,2.9869,0.995633,0.995633,
1,0.439538,11.3111,3.77036,3.77036,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
1,0.151519,3.05979,1.01993,1.01993,
1,0.460305,7.94715,2.64905,2.64905,
1,0.467751,5.93392,1.97797,1.97797,
1,0.499899,8.38123,2.79374,2.79374,
1,0.219499,10.1704,3.39014,3.39014,
1,0.415331,12.0482,4.01607,4.01607,
1,0.415116,10.4476,3.48252,3.48252,
1,0.178428,11.7623,3.92076,3.92076,
1,0.272946,4.47824,1.49275,1.49275,
1,0.449856,5.83871,1.94624,1.94624,
1,0.473436,11.8591,3.95304,3.95304,
1,0.394684,7.00008,2.33336,2.33336,
0,0,0,0,0,
1,0.338558,3.476,1.15867,1.15867,
1,0.215038,4.6104,1.5368,1.5368,
